[2019/10/09-00:00:00.008] [info] [1506304687@jtp-default-0] [exa.log.rotation]	Rotating additional logs
[2019/10/09-09:10:33.711] [info] [main] [bee.directory]	Mounting servlet 'com.exalead.dictionary.DictionaryService' on '/dictionary/ss0/*'
[2019/10/09-09:10:33.711] [info] [main] [bee.directory]	Mounting servlet 'com.exalead.bee.JavaRuntimeServlet' on '/java/*'
[2019/10/09-09:10:33.711] [info] [main] [bee.directory]	Mounting servlet 'com.exalead.bee.services.ProfilingServlet' on '/profiler/*'
[2019/10/09-09:10:33.711] [info] [main] [bee.directory]	Mounting servlet 'com.exalead.bee.services.IsAliveServlet' on '/isAlive/*'
[2019/10/09-09:10:33.711] [info] [main] [bee.directory]	Mounting Bee servlet 'com.exalead.bee.services.Log4EService' on '/log4e/mpllnx4032.mpl.michelin.com-cvdefault/searchserver-ss0/*'
[2019/10/09-09:10:33.732] [info] [main] [bee.directory]	Mounting Bee servlet 'com.exalead.bee.services.BeegistryUpdater' on '/beegistry/mpllnx4032.mpl.michelin.com-cvdefault/searchserver-ss0/*'
[2019/10/09-09:10:33.734] [info] [main] [bee.directory]	Configuring homepage
[2019/10/09-09:10:33.755] [info] [main] [bee.directory]	Starting server 'resourceshare': service 'resourceshareservice'
[2019/10/09-09:10:33.756] [info] [main] [bee.directory]	Starting server 'resourceshare': HTTP server on port 16024
[ShutdownMonitor] Not enabled (port < 0): -1
[2019/10/09-09:10:33.759] [info] [main] [org.eclipse.jetty.server.Server]	jetty-9.4.10.v20180503; built: 2018-05-03T15:56:21.710Z; git: daa59876e6f384329b122929e70a80934569428c; jvm 1.8.0_201-b09
[2019/10/09-09:10:33.877] [info] [main] [org.eclipse.jetty.server.session]	DefaultSessionIdManager workerName=node0
[2019/10/09-09:10:33.877] [info] [main] [org.eclipse.jetty.server.session]	No SessionScavenger set, using defaults
[2019/10/09-09:10:33.879] [info] [main] [org.eclipse.jetty.server.session]	node0 Scavenging every 660000ms
[2019/10/09-09:10:33.949] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.s.ServletContextHandler@51dcb805{/,null,STARTING} has uncovered http methods for path: /
[2019/10/09-09:10:33.964] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.s.ServletContextHandler@51dcb805{/,null,AVAILABLE}
[2019/10/09-09:10:34.005] [info] [main] [org.eclipse.jetty.server.AbstractConnector]	Started 16024@6da21078{HTTP/1.1,[http/1.1]}{0.0.0.0:16024}
[2019/10/09-09:10:34.006] [info] [main] [org.eclipse.jetty.server.Server]	Started @4633ms
[2019/10/09-09:10:34.006] [info] [main] [bee.directory]	Starting server 'resourceshare_slave': service 'resourceshare'
[2019/10/09-09:10:34.006] [info] [main] [resourceshare]	Starting ResourceShare
[2019/10/09-09:10:34.062] [info] [main] [exa.io.datashare]	Garbage collecting datashare version 13
[2019/10/09-09:10:34.068] [info] [main] [resourceshare]	Check update of group  plugins at serial 1570604998868
[2019/10/09-09:10:34.069] [info] [main] [resourceshare]	Could not read serial for group dictionary-dict0: No path=/last_published.txt for version=0
[2019/10/09-09:10:34.069] [info] [main] [resourceshare]	Check update of group  dictionary-dict0 at serial 0
[2019/10/09-09:10:34.070] [info] [main] [resourceshare]	Could not read serial for group dictionary-sxidict: No path=/last_published.txt for version=0
[2019/10/09-09:10:34.070] [info] [main] [resourceshare]	Check update of group  dictionary-sxidict at serial 0
[2019/10/09-09:10:34.070] [info] [main] [resourceshare]	Syncing groups
[2019/10/09-09:10:34.179] [info] [main] [resourceshare]	Master is not yet up on http://mpllnx4032.mpl.michelin.com:16007/resourcemanager (Connection refused (Connection refused)), waiting ...
[2019/10/09-09:10:34.857] [info] [1607792885@jtp-resourceshare-1] [datashare]	share: Started datashare session on plugins
[2019/10/09-09:10:35.180] [info] [main] [resourceshare]	Master is not yet up on http://mpllnx4032.mpl.michelin.com:16007/resourcemanager (Connection refused (Connection refused)), waiting ...
[2019/10/09-09:10:37.018] [info] [1926096844@jtp-resourceshare-0] [datashare]	share: Started datashare session on plugins
[2019/10/09-09:10:39.843] [info] [285082161@jtp-resourceshare-5] [exa.io.datashare]	share: Switching DataShare to version 17
[2019/10/09-09:10:39.843] [info] [285082161@jtp-resourceshare-5] [exa.io.datashare]	share: Garbage collecting datashare version 15
[2019/10/09-09:10:39.850] [info] [285082161@jtp-resourceshare-5] [datashare]	share: Committed datashare session
[2019/10/09-09:10:39.866] [info] [main] [resourceshare]	Successfully synced groups
[2019/10/09-09:10:39.870] [info] [main] [resourceshare]	Loading plugins
[2019/10/09-09:10:39.870] [info] [main] [exa.plugins]	Refreshing plugins list
[2019/10/09-09:10:39.870] [info] [main] [plugins]	Listing plugins
[2019/10/09-09:10:39.871] [info] [main] [plugins]	NGRESOURCEPATH=/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../resource/all-arch:/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/tools/..//resource//all-arch:/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/tools/..//resource//amd64-linux
[2019/10/09-09:10:39.871] [info] [main] [plugins]	scanning builtin plugins in /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../resource/all-arch/builtin_plugins_deployed
[2019/10/09-09:10:39.931] [info] [main] [bee.directory]	Starting server 'searchapi': service 'search-api'
[2019/10/09-09:10:39.931] [info] [main] [bee.directory]	Starting server 'searchapi': HTTP server on port 16010
[ShutdownMonitor] Not enabled (port < 0): -1
[2019/10/09-09:10:39.931] [info] [main] [org.eclipse.jetty.server.Server]	jetty-9.4.10.v20180503; built: 2018-05-03T15:56:21.710Z; git: daa59876e6f384329b122929e70a80934569428c; jvm 1.8.0_201-b09
[2019/10/09-09:10:39.961] [info] [main] [org.eclipse.jetty.server.session]	DefaultSessionIdManager workerName=node0
[2019/10/09-09:10:39.961] [info] [main] [org.eclipse.jetty.server.session]	No SessionScavenger set, using defaults
[2019/10/09-09:10:39.961] [info] [main] [org.eclipse.jetty.server.session]	node0 Scavenging every 600000ms
[2019/10/09-09:10:39.963] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.s.ServletContextHandler@6dee4f1b{/,null,STARTING} has uncovered http methods for path: /
[2019/10/09-09:10:39.970] [info] [main] [directory]	Loading directory
[2019/10/09-09:10:39.989] [info] [main] [search.api]	Search-API reconfiguration start (version = 14)
[2019/10/09-09:10:39.989] [info] [main] [search.api]	Waiting for starting queries
[2019/10/09-09:10:39.989] [info] [main] [search.api]	Queries started, starting actual reconfiguration
[2019/10/09-09:10:39.991] [info] [main] [search.api]	Configuring targets
[2019/10/09-09:10:40.077] [info] [main] [search.slicesmonitor]	Building slice list for sxist0
[2019/10/09-09:10:40.155] [info] [main] [search.api]	Waiting for 1 search targets to be ready ...
[2019/10/09-09:10:40.164] [info] [ICM-sxist0] [search.slicesmonitor]	Cluster manager sxist0 starting groups [cgdefault]
[2019/10/09-09:10:40.257] [info] [ICM-sxist0] [search.slicesmonitor]	/index6/sxibg0/0/sxii0 now up
[2019/10/09-09:10:40.257] [info] [main] [search.api]	Configuring search commands
[2019/10/09-09:10:40.279] [info] [main] [search.api]	Configuring command /search-api
[2019/10/09-09:10:41.567] [info] [main] [reporter.config]	Configuring CSV publishing to /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../run/searchserver-ss0/search-reporting/search.csv
[2019/10/09-09:10:41.634] [info] [main] [reporting.file-publisher]	Reporting file: /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../run/searchserver-ss0/search-reporting/search.csv
[2019/10/09-09:10:42.219] [info] [main] [search.api]	Configuring command /expansion
[2019/10/09-09:10:42.232] [info] [main] [search.api]	Configuring command /spellcheck
[2019/10/09-09:10:42.301] [info] [main] [search.api]	Configuring command /suggest
[2019/10/09-09:10:42.304] [info] [main] [reporter.config]	Configuring CSV publishing to /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../run/searchserver-ss0/suggest-reporting/suggest.csv
[2019/10/09-09:10:42.305] [info] [main] [reporting.file-publisher]	Reporting file: /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../run/searchserver-ss0/suggest-reporting/suggest.csv
[2019/10/09-09:10:42.360] [info] [main] [search.api]	Configuring command /dictionary
[2019/10/09-09:10:42.364] [info] [main] [search.api]	Configuring command /fetch
[2019/10/09-09:10:42.389] [info] [main] [search.api]	Configuring command /preview
log4j:ERROR Attempted to append to closed appender named [stdout].
[2019/10/09-09:10:42.452] [warn] [main] [net.sf.ehcache.config.ConfigurationFactory]	No configuration found. Configuring ehcache from ehcache-failsafe.xml  found in the classpath: jar:file:/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/javabin/third/ehcache-core-2.4.4.jar!/ehcache-failsafe.xml
[2019/10/09-09:10:47.389] [info] [main] [search.api]	Configuring command /thumbnail
[2019/10/09-09:10:47.391] [info] [main] [exa.search.api]	using internal HTTP server for producing thumbnails from HTML preview on port searchapi.instances.ss0.thumbHttpInternalPort == 16026
[2019/10/09-09:10:47.399] [info] [main] [fetch]	opened internal thumbnail HTTP server for html-to-image processing: http://10.216.104.82:16026/
[2019/10/09-09:10:47.400] [info] [main] [exa.search.api]	Opening local thumbnails cache
[2019/10/09-09:10:47.417] [info] [main] [search.api]	Configuring command /security
[2019/10/09-09:10:47.418] [info] [main] [search.api]	Search-API reconfiguration done (version = 14)
[2019/10/09-09:10:47.418] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.s.ServletContextHandler@6dee4f1b{/,null,AVAILABLE}
[2019/10/09-09:10:47.494] [info] [main] [org.eclipse.jetty.annotations.AnnotationConfiguration]	Scanning elapsed time=0ms
[2019/10/09-09:10:47.539] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.w.WebAppContext@176b3f44{/access,file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/access/,STARTING,@16010}{/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/access} has uncovered http methods for path: /
[2019/10/09-09:10:47.541] [info] [main] [com.exalead.access.config.AccessContext]	Checking master for missing plugins for instance access-api.ac0 of application default...
[2019/10/09-09:10:47.548] [info] [main] [com.exalead.cv360.config.ConfigurationManager]	Configuration Top Directory: /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../gct
[2019/10/09-09:10:47.548] [info] [main] [com.exalead.cv360.config.ConfigurationManager]	Configuration Last Revision Repository: /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../gct/14/master/360
[2019/10/09-09:10:47.548] [info] [main] [com.exalead.cv360.config.ConfigurationManager]	Configuration Store Directory: /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/../config/360
[2019/10/09-09:10:47.548] [info] [main] [com.exalead.cv360.config.ConfigurationManager]	Data Directory: /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/..
[2019/10/09-09:10:47.587] [error] [main] [com.exalead.access.config.AccessContext]	cannot synchronize plugins: Connection refused (Connection refused)
[2019/10/09-09:10:47.755] [info] [main] [access.loader]	Discovering available feeds...
[2019/10/09-09:10:48.112] [info] [main] [access.loader]	Discovering available triggers...
[2019/10/09-09:10:48.121] [info] [main] [mel.loader]	Discovering user defined MEL...
[2019/10/09-09:10:48.151] [info] [main] [access.loader]	Discovering available serializers...
[2019/10/09-09:10:48.151] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.w.WebAppContext@176b3f44{/access,file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/access/,AVAILABLE,@16010}{/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/access}
[2019/10/09-09:10:48.172] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.w.WebAppContext@6ee6f53{/storage-service,file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/storage-service/,STARTING,@16010}{/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/storage-service} has uncovered http methods for path: /
[2019/10/09-09:10:48.378] [info] [main] [com.exalead.cv360.storage.engine.StorageEngineFactory]	StorageEngine using 'com.exalead.cv360.storage.engine.jdbc.JdbcStorageEngine': successfully initalized.
[2019/10/09-09:10:48.386] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.w.WebAppContext@6ee6f53{/storage-service,file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/storage-service/,AVAILABLE,@16010}{/busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps-tmp/searchserver-ss0/searchapi_16010/storage-service}
[2019/10/09-09:10:48.387] [info] [main] [org.eclipse.jetty.server.AbstractConnector]	Started 16010@9b76b60{HTTP/1.1,[http/1.1]}{0.0.0.0:16010}
[2019/10/09-09:10:48.387] [info] [main] [org.eclipse.jetty.server.Server]	Started @19015ms
[2019/10/09-09:10:48.387] [info] [main] [bee.directory]	Starting server 'searchui': HTTP server on port 16000
[ShutdownMonitor] Not enabled (port < 0): -1
[2019/10/09-09:10:48.387] [info] [main] [org.eclipse.jetty.server.Server]	jetty-9.4.10.v20180503; built: 2018-05-03T15:56:21.710Z; git: daa59876e6f384329b122929e70a80934569428c; jvm 1.8.0_201-b09
[2019/10/09-09:10:48.388] [info] [main] [org.eclipse.jetty.server.session]	DefaultSessionIdManager workerName=node0
[2019/10/09-09:10:48.388] [info] [main] [org.eclipse.jetty.server.session]	No SessionScavenger set, using defaults
[2019/10/09-09:10:48.388] [info] [main] [org.eclipse.jetty.server.session]	node0 Scavenging every 660000ms
[2019/10/09-09:10:48.389] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.s.ServletContextHandler@480b57e2{/,resource:/exa/bee/net/http2/htdocs,STARTING} has uncovered http methods for path: /
[2019/10/09-09:10:48.391] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.s.ServletContextHandler@480b57e2{/,resource:/exa/bee/net/http2/htdocs,AVAILABLE}
[2019/10/09-09:10:48.981] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ByteCode scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ByteCode.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ByteCode.class
[2019/10/09-09:10:48.981] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ClassFileField scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ClassFileField.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ClassFileField.class
[2019/10/09-09:10:48.981] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ClassFileMethod scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ClassFileMethod.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ClassFileMethod.class
[2019/10/09-09:10:48.981] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ClassFileWriter$ClassFileFormatException scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ClassFileWriter$ClassFileFormatException.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ClassFileWriter$ClassFileFormatException.class
[2019/10/09-09:10:48.981] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ClassFileWriter scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ClassFileWriter.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ClassFileWriter.class
[2019/10/09-09:10:48.982] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ConstantPool scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ConstantPool.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ConstantPool.class
[2019/10/09-09:10:48.982] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.ExceptionTableEntry scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/ExceptionTableEntry.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/ExceptionTableEntry.class
[2019/10/09-09:10:48.982] [warn] [1732005742@jtp-searchui-3] [org.eclipse.jetty.annotations.AnnotationParser]	org.mozilla.classfile.FieldOrMethodRef scanned from multiple locations: jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/js.jar!/org/mozilla/classfile/FieldOrMethodRef.class, jar:file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/WEB-INF/lib/closure-compiler.jar!/org/mozilla/classfile/FieldOrMethodRef.class
[2019/10/09-09:10:49.566] [info] [main] [org.eclipse.jetty.annotations.AnnotationConfiguration]	Scanning elapsed time=1045ms
[2019/10/09-09:10:49.617] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler.mashup_ui]	No Spring WebApplicationInitializer types detected on classpath
[2019/10/09-09:10:49.829] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.w.WebAppContext@40f35e52{/mashup-ui,file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/,STARTING,@16000}{/360-mashup-ui} has uncovered http methods for path: /
[2019/10/09-09:10:49.833] [info] [main] [com.exalead.cv360.searchui.config.MashupConfigurationProvider]	Service name: 360-mashup-ui.mu0 application id: default
[2019/10/09-09:10:49.834] [info] [main] [mashup.context]	Checking master for missing plugins for instance 360-mashup-ui.mu0 of application default...
[2019/10/09-09:10:49.990] [info] [main] [plugins.deployment.local]	Found 0 deployed plugins in /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/.. for instance 360-mashup-ui.mu0 of application default
[2019/10/09-09:10:50.001] [info] [main] [plugins.deployment.local]	Found 0 deployed plugins in /busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/bin/.. for instance 360-mashup-ui.mu0 of application default
[2019/10/09-09:10:50.004] [info] [main] [mashup.loader]	Discovering themes...
[2019/10/09-09:10:50.006] [info] [main] [mashup.loader]	Discovering widgets...
[2019/10/09-09:10:50.006] [info] [main] [mashup.loader]	Discovering layouts...
[2019/10/09-09:10:50.313] [info] [main] [mashup.context]	License - Users check is enabled
[2019/10/09-09:10:50.314] [info] [main] [com.exalead.cv360.searchui.services.UserLicenseManager]	Starting UsersChecking Thread for instance name: mu0
[2019/10/09-09:10:50.335] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler.mashup_ui]	Initializing Spring root WebApplicationContext
[2019/10/09-09:10:51.561] [info] [main] [mashup.loader]	Discovering available triggers...
[2019/10/09-09:10:51.594] [info] [main] [mashup.loader]	Discovering security providers...
[2019/10/09-09:10:51.594] [info] [main] [mashup.loader]	Discovering controllers...
[2019/10/09-09:10:51.597] [info] [main] [mashup.loader]	Discovering JSP tags...
[2019/10/09-09:10:51.599] [info] [main] [mel.loader]	Discovering user defined MEL...
[2019/10/09-09:10:51.611] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler.mashup_ui]	Initializing Spring FrameworkServlet '360-search-ui'
[2019/10/09-09:10:52.377] [info] [main] [controller.isAlive]	Starting isAlive service monitoring 0 urls
[2019/10/09-09:10:52.700] [info] [main] [org.apache.tiles.access.TilesAccess]	Publishing TilesContext for context: org.springframework.web.servlet.view.tiles3.SpringWildcardServletTilesApplicationContext
[2019/10/09-09:10:53.085] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.w.WebAppContext@40f35e52{/mashup-ui,file:///busapps/dpmu/gbl0/3DSpaceIndex/linux_a64/cv/data/webapps/360-mashup-ui/,AVAILABLE,@16000}{/360-mashup-ui}
[2019/10/09-09:10:53.087] [info] [main] [org.eclipse.jetty.server.AbstractConnector]	Started 16000@54e680fe{HTTP/1.1,[http/1.1]}{0.0.0.0:16000}
[2019/10/09-09:10:53.087] [info] [main] [org.eclipse.jetty.server.Server]	Started @23714ms
[2019/10/09-09:10:53.087] [info] [main] [bee.directory]	Starting server 'boxproxy': HTTP server on port 16027
[ShutdownMonitor] Not enabled (port < 0): -1
[2019/10/09-09:10:53.087] [info] [main] [org.eclipse.jetty.server.Server]	jetty-9.4.10.v20180503; built: 2018-05-03T15:56:21.710Z; git: daa59876e6f384329b122929e70a80934569428c; jvm 1.8.0_201-b09
[2019/10/09-09:10:53.088] [info] [main] [org.eclipse.jetty.server.session]	DefaultSessionIdManager workerName=node0
[2019/10/09-09:10:53.088] [info] [main] [org.eclipse.jetty.server.session]	No SessionScavenger set, using defaults
[2019/10/09-09:10:53.088] [info] [main] [org.eclipse.jetty.server.session]	node0 Scavenging every 660000ms
[2019/10/09-09:10:53.088] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.s.ServletContextHandler@7676b2b9{/,resource:/exa/bee/net/http2/htdocs,STARTING} has uncovered http methods for path: /
[2019/10/09-09:10:53.089] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.s.ServletContextHandler@7676b2b9{/,resource:/exa/bee/net/http2/htdocs,AVAILABLE}
[2019/10/09-09:10:53.089] [info] [main] [org.eclipse.jetty.server.AbstractConnector]	Started 16027@460aa24e{HTTP/1.1,[http/1.1]}{0.0.0.0:16027}
[2019/10/09-09:10:53.089] [info] [main] [org.eclipse.jetty.server.Server]	Started @23717ms
[2019/10/09-09:10:53.089] [info] [main] [bee.directory]	Starting server 'default': service 'services.dictionary.ss0'
[2019/10/09-09:10:53.145] [warn] [main] [exa.dictionary.query.dict0]	No resources found at resourcemanager://dictionary-dict0/dict0
[2019/10/09-09:10:53.362] [warn] [main] [exa.dictionary.query.sxidict]	No resources found at resourcemanager://dictionary-sxidict/sxidict
[2019/10/09-09:10:53.433] [info] [main] [bee.directory]	Starting server 'default': HTTP server on port 16023
[ShutdownMonitor] Not enabled (port < 0): -1
[2019/10/09-09:10:53.433] [info] [main] [org.eclipse.jetty.server.Server]	jetty-9.4.10.v20180503; built: 2018-05-03T15:56:21.710Z; git: daa59876e6f384329b122929e70a80934569428c; jvm 1.8.0_201-b09
[2019/10/09-09:10:53.434] [info] [main] [org.eclipse.jetty.server.session]	DefaultSessionIdManager workerName=node0
[2019/10/09-09:10:53.434] [info] [main] [org.eclipse.jetty.server.session]	No SessionScavenger set, using defaults
[2019/10/09-09:10:53.434] [info] [main] [org.eclipse.jetty.server.session]	node0 Scavenging every 660000ms
[2019/10/09-09:10:53.434] [warn] [main] [org.eclipse.jetty.security.SecurityHandler]	ServletContext@o.e.j.s.ServletContextHandler@72015156{/,resource:/exa/bee/net/http2/htdocs,STARTING} has uncovered http methods for path: /
[2019/10/09-09:10:53.435] [info] [main] [org.eclipse.jetty.server.handler.ContextHandler]	Started o.e.j.s.ServletContextHandler@72015156{/,resource:/exa/bee/net/http2/htdocs,AVAILABLE}
[2019/10/09-09:10:53.436] [info] [main] [org.eclipse.jetty.server.AbstractConnector]	Started 16023@4e67e090{HTTP/1.1,[http/1.1]}{0.0.0.0:16023}
[2019/10/09-09:10:53.436] [info] [main] [org.eclipse.jetty.server.Server]	Started @24064ms
[2019/10/09-09:10:53.438] [info] [main] [bee]	Runtime is started
[2019/10/09-09:10:55.679] [info] [1384781563@jtp-default-1] [bee.runtime]	Exiting on StopRuntime request
[2019/10/09-09:10:55.681] [info] [shutdown-72] [jaxb]	JAXB cache contains :sun.misc.Launcher$AppClassLoader@764c12b6__com.exalead.mercury.mami.resources.v10 (creation=741ms, hits=1)
[2019/10/09-09:10:55.681] [info] [shutdown-72] [jaxb]	JAXB cache contains :sun.misc.Launcher$AppClassLoader@764c12b6__com.exalead.datamodel.v10 (creation=241ms, hits=1)
[2019/10/09-09:10:56.681] [info] [shutdown-72] [bee.directory]	Stopping server 'default': HTTP server
[2019/10/09-09:10:56.695] [info] [shutdown-72] [org.eclipse.jetty.server.AbstractConnector]	Stopped 16023@4e67e090{HTTP/1.1,[http/1.1]}{0.0.0.0:16023}
[2019/10/09-09:10:56.697] [info] [shutdown-72] [org.eclipse.jetty.server.handler.ContextHandler]	Stopped o.e.j.s.ServletContextHandler@72015156{/,resource:/exa/bee/net/http2/htdocs,UNAVAILABLE}
[2019/10/09-09:10:56.698] [info] [shutdown-72] [org.eclipse.jetty.server.session]	node0 Stopped scavenging
[2019/10/09-09:10:56.699] [info] [shutdown-72] [bee.directory]	Stopping server 'default': service 'services.dictionary.ss0'
[2019/10/09-09:10:56.713] [info] [shutdown-72] [bee.directory]	Stopping server 'boxproxy': HTTP server
[2019/10/09-09:10:56.714] [info] [shutdown-72] [org.eclipse.jetty.server.AbstractConnector]	Stopped 16027@460aa24e{HTTP/1.1,[http/1.1]}{0.0.0.0:16027}
[2019/10/09-09:10:56.714] [info] [shutdown-72] [org.eclipse.jetty.server.handler.ContextHandler]	Stopped o.e.j.s.ServletContextHandler@7676b2b9{/,resource:/exa/bee/net/http2/htdocs,UNAVAILABLE}
[2019/10/09-09:10:56.715] [info] [shutdown-72] [org.eclipse.jetty.server.session]	node0 Stopped scavenging
[2019/10/09-09:10:56.715] [info] [shutdown-72] [bee.directory]	Stopping server 'searchui': HTTP server
[2019/10/09-09:10:56.718] [info] [shutdown-72] [org.eclipse.jetty.server.AbstractConnector]	Stopped 16000@54e680fe{HTTP/1.1,[http/1.1]}{0.0.0.0:16000}
